years_forcing,months_forcing,precipforc_1,precipforc_2,tsaforc_1,tsaforc_2
1644,3,0.0266100279822337,0.0266100279822337,-19.6238840853402,-19.6238840853402
1644,4,0.0286544315707741,0.0286544315707741,-9.69175601806498,-9.69175601806498
1644,5,0.0287714128749819,0.0287714128749819,0.24037204921024,0.24037204921024
1644,6,0.028037743905752,0.028037743905752,7.51119442173659,7.51119442173659
1644,7,0.0278067426515764,0.0278067426515764,10.1725001164855,10.1725001164855
1644,8,0.0272660800371036,0.0272660800371036,7.51119442173661,7.51119442173661
1644,9,0.0286478015889568,0.0286478015889568,0.240372049210251,0.240372049210251
1644,10,0.0264758199724354,0.0264758199724354,-9.69175601806497,-9.69175601806497
1644,11,0.0264503513039747,0.0264503513039747,-19.6238840853402,-19.6238840853402
1644,12,0.0284162719864915,0.0284162719864915,-26.8947064578665,-26.8947064578665
1645,1,0.0299882924092898,0.0299882924092898,-29.418613215067,-29.418613215067
1645,2,0.0291611986009658,0.0291611986009658,-26.7672704307121,-26.7672704307121
1645,3,0.0293781039570409,0.0293781039570409,-19.5236672355736,-19.5236672355736
1645,4,0.0308947608447099,0.0308947608447099,-9.62872125608015,-9.62872125608015
1645,5,0.0297887716646305,0.0297887716646305,0.26622472341325,0.26622472341325
1645,6,0.0297414443258842,0.0297414443258842,7.50982791855183,7.50982791855183
1645,7,0.0290485449897499,0.0290485449897499,10.1611707029067,10.1611707029067
1645,8,0.0302307052049378,0.0302307052049378,7.50982791855184,7.50982791855184
1645,9,0.0296687746222129,0.0296687746222129,0.266224723413261,0.266224723413261
1645,10,0.0296699379198968,0.0296699379198968,-9.62872125608014,-9.62872125608014
1645,11,0.0287267377617845,0.0287267377617845,-19.5236672355735,-19.5236672355735
1645,12,0.0295313538589021,0.0295313538589021,-26.7672704307121,-26.7672704307121
1646,1,0.0292290962312042,0.0292290962312042,-29.405503825476,-29.405503825476
1646,2,0.0291402647228687,0.0291402647228687,-26.7811806049177,-26.7811806049177
1646,3,0.0284906316959672,0.0284906316959672,-19.6113962308698,-19.6113962308698
1646,4,0.0298084947807695,0.0298084947807695,-9.81728863626354,-9.81728863626354
1646,5,0.0297038402734417,0.0297038402734417,-0.0231810416573204,-0.0231810416573204
1646,6,0.0297258946970235,0.0297258946970235,7.14660333239065,7.14660333239065
1646,7,0.0288011895313633,0.0288011895313633,9.77092655294892,9.77092655294892
1646,8,0.0289228876972495,0.0289228876972495,7.14660333239067,7.14660333239067
1646,9,0.0284910935550006,0.0284910935550006,-0.0231810416573097,-0.0231810416573097
1646,10,0.0302040084808239,0.0302040084808239,-9.81728863626353,-9.81728863626353
1646,11,0.0280270169930618,0.0280270169930618,-19.6113962308698,-19.6113962308698
1646,12,0.0288869996499294,0.0288869996499294,-26.7811806049177,-26.7811806049177
1647,1,0.0281089699736471,0.0281089699736471,-29.8261608739717,-29.8261608739717
1647,2,0.0275001804697794,0.0275001804697794,-27.1345842648129,-27.1345842648129
1647,3,0.0270308339369023,0.0270308339369023,-19.7810602161271,-19.7810602161271
1647,4,0.0286753484134796,0.0286753484134796,-9.73595955828244,-9.73595955828244
1647,5,0.0292839081880989,0.0292839081880989,0.309141099562199,0.309141099562199
1647,6,0.0282412724447835,0.0282412724447835,7.66266514824804,7.66266514824804
1647,7,0.0282910639862013,0.0282910639862013,10.3542417574069,10.3542417574069
1647,8,0.0290099926022827,0.0290099926022827,7.66266514824806,7.66266514824806
1647,9,0.0274991670633782,0.0274991670633782,0.309141099562208,0.309141099562208
1647,10,0.027444656586628,0.027444656586628,-9.73595955828243,-9.73595955828243
1647,11,0.0268627208771107,0.0268627208771107,-19.7810602161271,-19.7810602161271
1647,12,0.027488688345852,0.027488688345852,-27.1345842648129,-27.1345842648129
1648,1,0.0299069865141229,0.0299069865141229,-30.2675088599623,-30.2675088599623
1648,2,0.0281141052620733,0.0281141052620733,-27.5989345296189,-27.5989345296189
1648,3,0.0303378107072156,0.0303378107072156,-20.3082538753467,-20.3082538753467
1648,4,0.0275862172968392,0.0275862172968392,-10.3489988907311,-10.3489988907311
1648,5,0.028420837710721,0.028420837710721,-0.389743906115555,-0.389743906115555
1648,6,0.0275968098271104,0.0275968098271104,6.90093674815666,6.90093674815666
1648,7,0.0297949389354035,0.0297949389354035,9.56951107850005,9.56951107850005
1648,8,0.0302010368762899,0.0302010368762899,6.90093674815668,6.90093674815668
1648,9,0.0293126380200327,0.0293126380200327,-0.389743906115545,-0.389743906115545
1648,10,0.0303670550291883,0.0303670550291883,-10.3489988907311,-10.3489988907311
1648,11,0.0297343443434417,0.0297343443434417,-20.3082538753467,-20.3082538753467
1648,12,0.0297739213653394,0.0297739213653394,-27.5989345296189,-27.5989345296189
1649,1,0.0265178022149631,0.0265178022149631,-30.2427978922953,-30.2427978922953
1649,2,0.0264609771492412,0.0264609771492412,-27.5713903188793,-27.5713903188793
1649,3,0.0278464351334424,0.0278464351334424,-20.2729691005824,-20.2729691005824
1649,4,0.0284712343649137,0.0284712343649137,-10.3031403088695,-10.3031403088695
1649,5,0.0287793979865188,0.0287793979865188,-0.333311517156668,-0.333311517156668
1649,6,0.027940560877974,0.027940560877974,6.96510970114019,6.96510970114019
1649,7,0.0287560437539509,0.0287560437539509,9.63651727455622,9.63651727455622
1649,8,0.0271554834559058,0.0271554834559058,6.96510970114021,6.96510970114021
1649,9,0.0282687188666866,0.0282687188666866,-0.333311517156657,-0.333311517156657
1649,10,0.0282896117875481,0.0282896117875481,-10.3031403088695,-10.3031403088695
1649,11,0.027443008825704,0.027443008825704,-20.2729691005824,-20.2729691005824
1649,12,0.0274362721666315,0.0274362721666315,-27.5713903188792,-27.5713903188792
1650,1,0.0282708162325677,0.0282708162325677,-30.3175289201401,-30.3175289201401
1650,2,0.0280907825018831,0.0280907825018831,-27.6191570210372,-27.6191570210372
1650,3,0.0286309371423774,0.0286309371423774,-20.2470678949722,-20.2470678949722
1650,4,0.0284326447800707,0.0284326447800707,-10.1766068698044,-10.1766068698044
1650,5,0.0293972931950556,0.0293972931950556,-0.106145844636517,-0.106145844636517
1650,6,0.0287859610105608,0.0287859610105608,7.26594328142852,7.26594328142852
1650,7,0.0293226311595908,0.0293226311595908,9.96431518053135,9.96431518053135
1650,8,0.0284406109344252,0.0284406109344252,7.26594328142854,7.26594328142854
1650,9,0.0283450531329683,0.0283450531329683,-0.106145844636508,-0.106145844636508
1650,10,0.0275315139615442,0.0275315139615442,-10.1766068698043,-10.1766068698043
1650,11,0.0280423999985957,0.0280423999985957,-20.2470678949722,-20.2470678949722
1650,12,0.0280766085330825,0.0280766085330825,-27.6191570210372,-27.6191570210372
1651,1,0.028667610569554,0.028667610569554,-30.0587240403327,-30.0587240403327
1651,2,0.0268911205928957,0.0268911205928957,-27.3405035575805,-27.3405035575805
1651,3,0.0283328287264492,0.0283328287264492,-19.9141870925271,-19.9141870925271
1651,4,0.0287534475431999,0.0287534475431999,-9.76965014472148,-9.76965014472148
1651,5,0.028238691138309,0.028238691138309,0.374886803084106,0.374886803084106
1651,6,0.0288853247103216,0.0288853247103216,7.80120326813751,7.80120326813751
1651,7,0.0284493548501504,0.0284493548501504,10.5194237508897,10.5194237508897
1651,8,0.0280719265771888,0.0280719265771888,7.80120326813753,7.80120326813753
1651,9,0.0274884369129998,0.0274884369129998,0.374886803084115,0.374886803084115
1651,10,0.0280863054323547,0.0280863054323547,-9.76965014472146,-9.76965014472146
1651,11,0.0292231586540228,0.0292231586540228,-19.914187092527,-19.914187092527
1651,12,0.0285773955919143,0.0285773955919143,-27.3405035575804,-27.3405035575804
1652,1,0.0284010569076447,0.0284010569076447,-29.8777909125901,-29.8777909125901
1652,2,0.028932599685354,0.028932599685354,-27.1869333188268,-27.1869333188268
1652,3,0.0286638677387305,0.0286638677387305,-19.835373656733,-19.835373656733
1652,4,0.0293412793328695,0.0293412793328695,-9.79295640087585,-9.79295640087585
1652,5,0.0299817180517686,0.0299817180517686,0.24946085498126,0.24946085498126
1652,6,0.0286988241784257,0.0286988241784257,7.6010205170751,7.6010205170751
1652,7,0.0273997492799803,0.0273997492799803,10.2918781108384,10.2918781108384
1652,8,0.0272462449461336,0.0272462449461336,7.60102051707512,7.60102051707512
1652,9,0.0298823763893536,0.0298823763893536,0.249460854981269,0.249460854981269
1652,10,0.0283498101762632,0.0283498101762632,-9.79295640087584,-9.79295640087584
1652,11,0.0277682561201341,0.0277682561201341,-19.8353736567329,-19.8353736567329
1652,12,0.0281397731999542,0.0281397731999542,-27.1869333188268,-27.1869333188268
1653,1,0.0290977878109895,0.0290977878109895,-30.6521024531897,-30.6521024531897
1653,2,0.0279743134041073,0.0279743134041073,-27.8796547167161,-27.8796547167161
1653,3,0.0279726107000662,0.0279726107000662,-20.3051866393407,-20.3051866393407
1653,4,0.028280967739771,0.028280967739771,-9.9582708254917,-9.9582708254917
1653,5,0.029319730012079,0.029319730012079,0.388644988357305,0.388644988357305
1653,6,0.0292177388006889,0.0292177388006889,7.96311306573267,7.96311306573267
1653,7,0.0273264359047115,0.0273264359047115,10.7355608022063,10.7355608022063
1653,8,0.0288195366842908,0.0288195366842908,7.96311306573269,7.96311306573269
1653,9,0.0299415796549454,0.0299415796549454,0.388644988357314,0.388644988357314
1653,10,0.0275135207471723,0.0275135207471723,-9.95827082549169,-9.95827082549169
1653,11,0.0283117988628444,0.0283117988628444,-20.3051866393407,-20.3051866393407
1653,12,0.0285517905825803,0.0285517905825803,-27.8796547167161,-27.8796547167161
